WPNo;StepNo;ONo;OPos;ParameterNo;Parameter;ParameterType
214;30;2112;2;5;130;1
214;30;2112;2;6;130;1
214;30;2112;2;7;120;1
2000;30;2113;1;1;4;4
2000;30;2113;1;2;0;4
2000;30;2113;1;3;0;4
2000;30;2113;1;4;7;4
2000;30;2113;1;5;130;2
2000;30;2113;1;6;130;2
2000;30;2113;1;7;120;1
2000;30;2113;2;1;4;4
2000;30;2113;2;2;0;4
2000;30;2113;2;3;0;4
2000;30;2113;2;4;8;4
2000;30;2113;2;5;130;2
2000;30;2113;2;6;130;2
2000;30;2113;2;7;120;1
3;30;2115;1;1;28;1
3;30;2115;1;2;0;1
3;30;2115;1;3;11;4
3;30;2115;1;4;9, 0, 0;1
2;30;2116;1;1;28;1
2;30;2116;1;2;0;1
2;30;2116;1;3;15;4
2;30;2116;1;4;9, 0, 0;1
5001;30;2117;1;1;90;1
5001;30;2117;1;2;2;4
5001;30;2117;1;3;25;1
5001;30;2117;2;1;90;1
5001;30;2117;2;2;1;4
5001;30;2117;2;3;25;1
5001;30;2117;3;1;90;1
5001;30;2117;3;2;3;4
5001;30;2117;3;3;25;1
5001;30;2117;4;1;90;1
5001;30;2117;4;2;2;4
5001;30;2117;4;3;25;1
5001;30;2117;5;1;90;1
5001;30;2117;5;2;4;4
5001;30;2117;5;3;25;1
5001;30;2117;6;1;90;1
5001;30;2117;6;2;5;4
5001;30;2117;6;3;25;1
3;30;2118;1;1;28;1
3;30;2118;1;2;0;1
3;30;2118;1;3;15;4
3;30;2118;1;4;9, 0, 0;1
5000;30;2119;1;1;90;1
5000;30;2119;1;2;11;4
5000;30;2119;1;3;109;4
5000;30;2119;2;1;90;1
5000;30;2119;2;2;10;4
5000;30;2119;2;3;109;4
5000;30;2119;3;1;90;1
5000;30;2119;3;2;9;4
5000;30;2119;3;3;110;4
2;30;2120;1;1;28;1
2;30;2120;1;2;0;1
2;30;2120;1;3;12;4
2;30;2120;1;4;9, 0, 0;1
2000;30;2121;1;1;4;4
2000;30;2121;1;2;0;4
2000;30;2121;1;3;0;4
2000;30;2121;1;4;2;4
2000;30;2121;1;5;130;2
2000;30;2121;1;6;130;2
2000;30;2121;1;7;120;1
2000;30;2121;2;1;4;4
2000;30;2121;2;2;0;4
2000;30;2121;2;3;0;4
2000;30;2121;2;4;1;4
2000;30;2121;2;5;130;2
2000;30;2121;2;6;130;2
2000;30;2121;2;7;120;1
2;30;2122;1;1;28;1
2;30;2122;1;2;0;1
2;30;2122;1;3;12;4
2;30;2122;1;4;9, 0, 0;1
3;30;2123;1;1;28;1
3;30;2123;1;2;0;1
3;30;2123;1;3;6;4
3;30;2123;1;4;9, 0, 0;1
6003;30;2124;1;1;27;1
6003;30;2124;1;2;0;1
6003;30;2124;1;3;3;4
6003;30;2124;1;4;9, 0, 0;1
3;30;2131;1;1;28;1
3;30;2131;1;2;0;1
3;30;2131;1;3;5;4
3;30;2131;1;4;9, 0, 0;1
214;30;2137;1;1;4;4
214;30;2137;1;2;0;4
214;30;2137;1;3;0;4
214;30;2137;1;4;1;4
214;30;2137;1;5;130;1
214;30;2137;1;6;130;1
214;30;2137;1;7;120;1
214;30;2137;2;1;4;4
214;30;2137;2;2;0;4
214;30;2137;2;3;0;4
214;30;2137;2;4;2;4
214;30;2137;2;5;130;1
214;30;2137;2;6;130;1
214;30;2137;2;7;120;1
214;30;2137;3;1;4;4
214;30;2137;3;2;0;4
214;30;2137;3;3;0;4
214;30;2137;3;4;1;4
214;30;2137;3;5;130;1
214;30;2137;3;6;130;1
214;30;2137;3;7;120;1
214;30;2138;1;1;4;4
214;30;2138;1;2;0;4
214;30;2138;1;3;0;4
214;30;2138;1;4;1;4
214;30;2138;1;5;130;1
214;30;2138;1;6;130;1
214;30;2138;1;7;120;1
214;30;2138;2;1;0;4
214;30;2138;2;2;0;4
214;30;2138;2;3;0;4
214;30;2138;2;4;0;4
214;30;2138;2;5;130;1
214;30;2138;2;6;130;1
214;30;2138;2;7;120;1
214;30;2147;1;1;0;4
214;30;2147;1;2;0;4
214;30;2147;1;3;0;4
214;30;2147;1;4;0;4
214;30;2147;1;5;130;1
214;30;2147;1;6;130;1
214;30;2147;1;7;120;1
1214;30;2147;2;1;80;1
1214;30;2147;2;2;1;1
2000;30;2147;3;1;0;4
2000;30;2147;3;2;0;4
2000;30;2147;3;3;0;4
2000;30;2147;3;4;0;4
2000;30;2147;3;5;130;2
2000;30;2147;3;6;0;2
2000;30;2147;3;7;120;1
2000;30;2147;4;1;0;4
2000;30;2147;4;2;0;4
2000;30;2147;4;3;0;4
2000;30;2147;4;4;0;4
2000;30;2147;4;5;130;2
2000;30;2147;4;6;0;2
2000;30;2147;4;7;120;1
2000;30;2147;5;1;0;4
2000;30;2147;5;2;0;4
2000;30;2147;5;3;0;4
2000;30;2147;5;4;0;4
2000;30;2147;5;5;130;2
2000;30;2147;5;6;0;2
2000;30;2147;5;7;120;1
2210;30;2161;1;1;1;4
2210;30;2161;1;2;90;1
2210;30;2161;1;3;25;1
2210;30;2161;2;1;2;4
2210;30;2161;2;2;90;1
2210;30;2161;2;3;25;1
210;30;2162;1;1;90;1
210;30;2162;1;2;1;4
210;30;2162;1;3;210;1
214;30;2162;2;1;4;1
214;30;2162;2;2;0;4
1200;30;2163;1;1;1;2
1200;30;2163;1;2;0;4
2300;30;2165;1;1;3;4
2300;30;2165;1;2;90;1
2300;30;2165;1;3;214;2
2300;30;2165;2;1;1;4
2300;30;2165;2;2;90;1
2300;30;2165;2;3;211;2
210;30;2170;1;1;90;1
210;30;2170;1;2;1;4
210;30;2170;1;3;210;1
210;30;2171;1;1;91;1
210;30;2171;1;2;3;4
210;30;2171;1;3;210;2
210;30;2173;1;1;91;1
210;30;2173;1;2;4;4
210;30;2173;1;3;210;2
210;30;2175;1;1;91;1
210;30;2175;1;2;5;4
210;30;2175;1;3;210;2
210;30;2175;2;1;91;1
210;30;2175;2;2;6;4
210;30;2175;2;3;210;2
1214;30;2176;1;1;4;1
1214;30;2176;1;2;0;4
1214;30;2176;2;1;4;1
1214;30;2176;2;2;0;4
200;30;2177;1;1;90;1
200;30;2177;1;2;7;4
200;30;2177;1;3;510;3
200;30;2177;2;1;90;1
200;30;2177;2;2;8;4
200;30;2177;2;3;410;3
200;30;2177;3;1;90;1
200;30;2177;3;2;9;4
200;30;2177;3;3;310;3
2000;30;2178;1;1;2;2
2000;30;2178;1;2;0;4
2000;30;2178;2;1;3;2
2000;30;2178;2;2;0;4
2000;30;2178;3;1;4;2
2000;30;2178;3;2;0;4
210;30;2179;1;1;91;1
210;30;2179;1;2;11;4
210;30;2179;1;3;210;2
200;30;2180;1;1;90;1
200;30;2180;1;2;10;4
200;30;2180;1;3;510;3
1214;30;2181;1;1;4;1
1214;30;2181;1;2;0;4
2000;30;2182;1;1;4;2
2000;30;2182;1;2;0;4
2300;30;2183;1;1;1;4
2300;30;2183;1;2;90;1
2300;30;2183;1;3;1214;2
2300;30;2183;2;1;2;4
2300;30;2183;2;2;90;1
2300;30;2183;2;3;1214;2
2300;30;2183;3;1;3;4
2300;30;2183;3;2;90;1
2300;30;2183;3;3;1214;2
2300;30;2184;1;1;2;4
2300;30;2184;1;2;90;1
2300;30;2184;1;3;1214;2
2300;30;2185;1;1;16;4
2300;30;2185;1;2;90;1
2300;30;2185;1;3;1214;2
2300;30;2186;1;1;17;4
2300;30;2186;1;2;90;1
2300;30;2186;1;3;1214;2
210;30;2188;1;1;91;1
210;30;2188;1;2;1;4
210;30;2188;1;3;210;2
210;30;2188;2;1;91;1
210;30;2188;2;2;2;4
210;30;2188;2;3;210;2
200;30;2189;1;1;90;1
200;30;2189;1;2;3;4
200;30;2189;1;3;510;3
200;30;2189;2;1;90;1
200;30;2189;2;2;4;4
200;30;2189;2;3;410;3
200;30;2189;3;1;90;1
200;30;2189;3;2;5;4
200;30;2189;3;3;310;3
2210;30;2192;1;1;6;4
2210;30;2192;1;2;90;1
2210;30;2192;1;3;25;1
2210;30;2192;2;1;9;4
2210;30;2192;2;2;90;1
2210;30;2192;2;3;25;1
2210;30;2192;3;1;7;4
2210;30;2192;3;2;90;1
2210;30;2192;3;3;25;1
2210;30;2192;4;1;8;4
2210;30;2192;4;2;90;1
2210;30;2192;4;3;25;1
2210;30;2194;1;1;10;4
2210;30;2194;1;2;90;1
2210;30;2194;1;3;25;1
2200;30;2196;1;1;91;1
2200;30;2196;1;2;3;4
2200;30;2196;1;3;1;2
2000;30;2197;1;1;3;2
2000;30;2197;1;2;0;4
2000;30;2197;2;1;2;2
2000;30;2197;2;2;0;4
2000;30;2197;3;1;1;2
2000;30;2197;3;2;0;4
2000;30;2197;4;1;4;2
2000;30;2197;4;2;0;4
2300;30;2198;1;1;91;1
2300;30;2198;1;2;1;4
2300;30;2198;1;3;25;1
2310;30;2199;1;1;3;4
2310;30;2199;1;2;90;1
2310;30;2199;1;3;2000;2
2310;30;2199;2;1;4;4
2310;30;2199;2;2;90;1
2310;30;2199;2;3;2000;2
2310;30;2199;3;1;11;4
2310;30;2199;3;2;90;1
2310;30;2199;3;3;1214;2
2310;30;2199;4;1;12;4
2310;30;2199;4;2;90;1
2310;30;2199;4;3;1214;2
2200;30;2201;1;1;91;1
2200;30;2201;1;2;3;4
2200;30;2201;1;3;0;2
2200;30;2202;1;1;91;1
2200;30;2202;1;2;3;4
2200;30;2202;1;3;0;2
2200;30;2203;1;1;91;1
2200;30;2203;1;2;3;4
2200;30;2203;1;3;0;2
2200;30;2203;2;1;91;1
2200;30;2203;2;2;11;4
2200;30;2203;2;3;0;2
2210;30;2204;1;1;1;4
2210;30;2204;1;2;90;1
2210;30;2204;1;3;25;1
2210;30;2204;2;1;3;4
2210;30;2204;2;2;90;1
2210;30;2204;2;3;25;1
2210;30;2204;3;1;4;4
2210;30;2204;3;2;90;1
2210;30;2204;3;3;25;1
2210;30;2204;4;1;11;4
2210;30;2204;4;2;90;1
2210;30;2204;4;3;25;1
2210;30;2204;5;1;12;4
2210;30;2204;5;2;90;1
2210;30;2204;5;3;25;1
2210;30;2204;6;1;13;4
2210;30;2204;6;2;90;1
2210;30;2204;6;3;25;1
1214;30;2207;1;1;4;1
1214;30;2207;1;2;0;4
1214;30;2207;2;1;4;1
1214;30;2207;2;2;0;4
1214;30;2207;3;1;4;1
1214;30;2207;3;2;0;4
1214;30;2207;4;1;4;1
1214;30;2207;4;2;0;4
1214;30;2207;5;1;4;1
1214;30;2207;5;2;0;4
1214;30;2207;6;1;4;1
1214;30;2207;6;2;0;4
1214;30;2207;7;1;4;1
1214;30;2207;7;2;0;4
1214;30;2207;8;1;4;1
1214;30;2207;8;2;0;4
2200;30;2210;1;1;91;1
2200;30;2210;1;2;11;4
2200;30;2210;1;3;1;1
2200;30;2210;2;1;91;1
2200;30;2210;2;2;17;4
2200;30;2210;2;3;1;1
2210;30;2211;1;1;14;4
2210;30;2211;1;2;90;1
2210;30;2211;1;3;25;1
2210;30;2211;2;1;15;4
2210;30;2211;2;2;90;1
2210;30;2211;2;3;25;1
2210;30;2211;3;1;16;4
2210;30;2211;3;2;90;1
2210;30;2211;3;3;25;1
2200;30;2212;1;1;91;1
2200;30;2212;1;2;11;4
2200;30;2212;1;3;1;1
2000;30;2213;1;1;4;2
2000;30;2213;1;2;0;4
1214;30;2214;1;1;4;1
1214;30;2214;1;2;0;4
210;30;2216;1;1;91;1
210;30;2216;1;2;17;4
210;30;2216;1;3;210;2
210;30;2217;1;1;91;1
210;30;2217;1;2;18;4
210;30;2217;1;3;210;2
1214;30;2219;1;1;4;1
1214;30;2219;1;2;0;4
2210;30;2220;1;1;1;4
2210;30;2220;1;2;90;1
2210;30;2220;1;3;25;1
2210;30;2221;1;1;1;4
2210;30;2221;1;2;90;1
2210;30;2221;1;3;25;1
2210;30;2222;1;1;2;4
2210;30;2222;1;2;90;1
2210;30;2222;1;3;25;1
2210;30;2223;1;1;3;4
2210;30;2223;1;2;90;1
2210;30;2223;1;3;25;1
2210;30;2224;1;1;4;4
2210;30;2224;1;2;90;1
2210;30;2224;1;3;25;1
210;30;2225;1;1;91;1
210;30;2225;1;2;5;4
210;30;2225;1;3;210;2
1214;30;2227;1;1;4;1
1214;30;2227;1;2;0;4
210;30;2228;1;1;91;1
210;30;2228;1;2;2;4
210;30;2228;1;3;210;2
1214;30;2229;1;1;4;1
1214;30;2229;1;2;0;4
9001;30;2236;1;1;3;2
9001;30;2236;1;2;0;4
9001;30;2238;1;1;4;2
9001;30;2238;1;2;0;4
9001;30;2240;1;1;4;2
9001;30;2240;1;2;0;4
9001;30;2245;1;1;4;2
9001;30;2245;1;2;0;4
9005;30;2248;1;1;111;2
9001;30;2250;1;1;4;2
9001;30;2250;1;2;0;4
9001;30;2251;1;1;4;2
9001;30;2251;1;2;0;4
9001;30;2256;1;1;4;2
9001;30;2256;1;2;0;4
2310;30;2259;1;1;1;4
2310;30;2259;1;2;90;1
2310;30;2259;1;3;1214;2
2210;30;2261;1;1;28;4
2210;30;2261;1;2;90;1
2210;30;2261;1;3;25;1
2210;30;2262;1;1;28;4
2210;30;2262;1;2;90;1
2210;30;2262;1;3;25;1
2210;30;2262;2;1;29;4
2210;30;2262;2;2;90;1
2210;30;2262;2;3;25;1
2210;30;2262;3;1;30;4
2210;30;2262;3;2;90;1
2210;30;2262;3;3;25;1
2210;30;2262;4;1;31;4
2210;30;2262;4;2;90;1
2210;30;2262;4;3;25;1
2210;30;2262;5;1;25;4
2210;30;2262;5;2;90;1
2210;30;2262;5;3;25;1
2210;30;2262;6;1;26;4
2210;30;2262;6;2;90;1
2210;30;2262;6;3;25;1
2210;30;2262;7;1;27;4
2210;30;2262;7;2;90;1
2210;30;2262;7;3;25;1
2210;30;2262;8;1;32;4
2210;30;2262;8;2;90;1
2210;30;2262;8;3;25;1
9008;30;2264;1;1;29;4
9008;30;2264;1;2;91;1
9008;30;2264;1;3;25;2
9008;30;2264;2;1;30;4
9008;30;2264;2;2;91;1
9008;30;2264;2;3;25;2
9008;30;2266;1;1;31;4
9008;30;2266;1;2;91;1
9008;30;2266;1;3;25;2
9008;30;2267;1;1;32;4
9008;30;2267;1;2;91;1
9008;30;2267;1;3;25;2
9008;30;2268;1;1;25;4
9008;30;2268;1;2;91;1
9008;30;2268;1;3;25;2
9001;30;2290;1;1;4;2
9001;30;2290;1;2;0;4
2000;30;2291;1;1;4;2
2000;30;2291;1;2;0;4
2000;30;2292;1;1;4;2
2000;30;2292;1;2;0;4
1214;30;2294;1;1;4;1
1214;30;2294;1;2;0;4
200;30;2296;1;1;90;1
200;30;2296;1;2;0;4
200;30;2296;1;3;510;3
9012;30;2298;1;1;1;2
9012;30;2298;1;2;0;4
9012;30;2299;1;1;1;2
9012;30;2299;1;2;0;4
9012;30;2300;1;1;1;2
9012;30;2300;1;2;1;4
9012;30;2301;1;1;1;2
9012;30;2301;1;2;1;4
9012;30;2305;1;1;1;2
9012;30;2305;1;2;1;4
9012;30;2307;1;1;4;2
9012;30;2307;1;2;0;4
210;30;2309;1;1;91;1
210;30;2309;1;2;3;4
210;30;2309;1;3;210;2
1214;30;2313;1;1;4;1
1214;30;2313;1;2;0;4
9005;30;2315;1;1;1;2
9005;30;2315;1;2;1;4
9005;30;2325;1;1;4;2
9005;30;2325;1;2;0;4
9005;30;2327;1;1;4;2
9005;30;2327;1;2;0;4
9005;30;2327;2;1;4;2
9005;30;2327;2;2;0;4
9005;30;2328;1;1;4;2
9005;30;2328;1;2;0;4
9005;30;2328;2;1;4;2
9005;30;2328;2;2;1;4
9005;30;2328;3;1;4;2
9005;30;2328;3;2;0;4
1;40;2007;1;1;11;2
1;40;2007;1;2;0;1
1;40;2007;1;3;1;1
1;40;2044;1;1;2042.1;2
1;40;2044;1;2;2042.2;2
1;40;2044;1;3;2042.3;2
1;40;2044;1;4;0;2
1;40;2044;1;5;0;2
1;40;2044;1;6;0;2
1;40;2044;1;7;0;2
1;40;2044;1;8;0;2
1;40;2046;1;1;91;1
1;40;2046;1;2;1;4
1;40;2046;1;3;0;1
3;40;2050;1;1;91;1
3;40;2050;1;2;0;4
3;40;2050;1;3;0;1
3;40;2051;1;1;91;1
3;40;2051;1;2;0;4
3;40;2051;1;3;0;1
3;40;2052;1;1;91;1
3;40;2052;1;2;1;4
3;40;2052;1;3;0;1
3;40;2088;1;1;91;1
3;40;2088;1;2;1;4
3;40;2088;1;3;0;1
3;40;2090;1;1;91;1
3;40;2090;1;2;1;4
3;40;2090;1;3;0;1
1;40;2091;1;1;91;1
1;40;2091;1;2;1;4
1;40;2091;1;3;0;1
214;40;2094;1;1;4;1
214;40;2094;1;2;0;4
214;40;2094;2;1;4;1
214;40;2094;2;2;0;4
214;40;2094;3;1;4;1
214;40;2094;3;2;0;4
214;40;2094;4;1;4;1
214;40;2094;4;2;0;4
1214;40;2095;1;1;2;1
1214;40;2095;1;2;0;1
1214;40;2095;1;3;0;1
1214;40;2095;2;1;2;1
1214;40;2095;2;2;0;1
1214;40;2095;2;3;0;1
1214;40;2095;3;1;2;1
1214;40;2095;3;2;0;1
1214;40;2095;3;3;0;1
1214;40;2095;4;1;2;1
1214;40;2095;4;2;0;1
1214;40;2095;4;3;0;1
2000;40;2101;1;1;4;4
2000;40;2101;1;2;1;4
2000;40;2101;2;1;4;4
2000;40;2101;2;2;0;4
3;40;2103;1;1;91;1
3;40;2103;1;2;1;4
3;40;2103;1;3;0;1
214;40;2106;1;1;4;1
214;40;2106;1;2;0;4
214;40;2106;2;1;4;1
214;40;2106;2;2;0;4
214;40;2106;3;1;4;1
214;40;2106;3;2;0;4
214;40;2106;4;1;4;1
214;40;2106;4;2;0;4
1214;40;2107;1;1;2;1
1214;40;2107;1;2;0;1
1214;40;2107;1;3;0;1
1214;40;2107;2;1;2;1
1214;40;2107;2;2;0;1
1214;40;2107;2;3;0;1
1214;40;2107;3;1;2;1
1214;40;2107;3;2;0;1
1214;40;2107;3;3;0;1
1214;40;2107;4;1;2;1
1214;40;2107;4;2;0;1
1214;40;2107;4;3;0;1
3;40;2110;1;1;91;1
3;40;2110;1;2;1;4
3;40;2110;1;3;0;1
214;40;2112;1;1;4;1
214;40;2112;1;2;0;4
214;40;2112;2;1;4;1
214;40;2112;2;2;0;4
2000;40;2113;1;1;4;4
2000;40;2113;1;2;0;4
2000;40;2113;2;1;4;4
2000;40;2113;2;2;0;4
3;40;2115;1;1;91;1
3;40;2115;1;2;1;4
3;40;2115;1;3;0;1
3;40;2118;1;1;91;1
3;40;2118;1;2;1;4
3;40;2118;1;3;0;1
2000;40;2121;1;1;4;4
2000;40;2121;1;2;0;4
2000;40;2121;2;1;4;4
2000;40;2121;2;2;0;4
3;40;2123;1;1;91;1
3;40;2123;1;2;1;4
3;40;2123;1;3;0;1
3;40;2131;1;1;91;1
3;40;2131;1;2;1;4
3;40;2131;1;3;0;1
214;40;2137;1;1;4;1
214;40;2137;1;2;0;4
214;40;2137;2;1;4;1
214;40;2137;2;2;0;4
214;40;2137;3;1;4;1
214;40;2137;3;2;0;4
214;40;2138;1;1;4;1
214;40;2138;1;2;0;4
214;40;2138;2;1;4;1
214;40;2138;2;2;0;4
214;40;2147;1;1;4;1
214;40;2147;1;2;0;4
1214;40;2147;2;1;2;1
1214;40;2147;2;2;0;1
1214;40;2147;2;3;0;1
2000;40;2147;3;1;1;4
2000;40;2147;3;2;0;4
2000;40;2147;4;1;1;4
2000;40;2147;4;2;0;4
2000;40;2147;5;1;1;4
2000;40;2147;5;2;0;4
2210;40;2161;1;1;1;1
2210;40;2161;1;2;1;4
2210;40;2161;1;3;1;4
2210;40;2161;1;4;0;1
2210;40;2161;1;5;-10;1
2210;40;2161;1;6;-17;1
2210;40;2161;1;7;0;1
2210;40;2161;1;8;0;1
2210;40;2161;1;9;210;2
2210;40;2161;1;10;0;1
2210;40;2161;1;11;1;1
2210;40;2161;1;12;0;1
2210;40;2161;2;1;1;1
2210;40;2161;2;2;1;4
2210;40;2161;2;3;2;4
2210;40;2161;2;4;0;1
2210;40;2161;2;5;-10;1
2210;40;2161;2;6;-17;1
2210;40;2161;2;7;0;1
2210;40;2161;2;8;0;1
2210;40;2161;2;9;210;2
2210;40;2161;2;10;0;1
2210;40;2161;2;11;1;1
2210;40;2161;2;12;0;1
214;40;2162;2;1;111;1
1200;40;2163;1;1;111;4
1200;40;2163;1;2;0;1
1200;40;2163;1;3;0;1
1200;40;2163;1;4;0;1
1200;40;2163;1;5;111;2
2300;40;2165;1;1;2;1
2300;40;2165;1;2;1;4
2300;40;2165;1;3;1;4
2300;40;2165;1;4;0;2
2300;40;2165;1;5;0;2
2300;40;2165;1;6;0;2
2300;40;2165;1;7;0;1
2300;40;2165;1;8;0;1
2300;40;2165;1;9;214;3
2300;40;2165;1;10;0;1
2300;40;2165;1;11;1;1
2300;40;2165;1;12;0;1
2300;40;2165;2;1;2;1
2300;40;2165;2;2;1;4
2300;40;2165;2;3;2;4
2300;40;2165;2;4;0;2
2300;40;2165;2;5;0;2
2300;40;2165;2;6;0;2
2300;40;2165;2;7;0;1
2300;40;2165;2;8;0;1
2300;40;2165;2;9;211;3
2300;40;2165;2;10;0;1
2300;40;2165;2;11;1;1
2300;40;2165;2;12;0;1
1214;40;2176;1;1;111;1
1214;40;2176;2;1;111;1
2000;40;2178;1;1;112;4
2000;40;2178;1;2;0;1
2000;40;2178;1;3;0;1
2000;40;2178;1;4;0;1
2000;40;2178;1;5;112;2
2000;40;2178;2;1;113;4
2000;40;2178;2;2;0;1
2000;40;2178;2;3;0;1
2000;40;2178;2;4;0;1
2000;40;2178;2;5;113;2
2000;40;2178;3;1;114;4
2000;40;2178;3;2;0;1
2000;40;2178;3;3;0;1
2000;40;2178;3;4;0;1
2000;40;2178;3;5;114;2
1214;40;2181;1;1;111;1
2000;40;2182;1;1;114;4
2000;40;2182;1;2;0;1
2000;40;2182;1;3;0;1
2000;40;2182;1;4;0;1
2000;40;2182;1;5;114;2
2300;40;2183;1;1;2;1
2300;40;2183;1;2;2;4
2300;40;2183;1;3;3;4
2300;40;2183;1;4;0;1
2300;40;2183;1;5;0;1
2300;40;2183;1;6;0;1
2300;40;2183;1;7;0;1
2300;40;2183;1;8;0;1
2300;40;2183;1;9;1214;3
2300;40;2183;1;10;0;1
2300;40;2183;1;11;1;1
2300;40;2183;1;12;0;1
2300;40;2183;2;1;2;1
2300;40;2183;2;2;2;4
2300;40;2183;2;3;4;4
2300;40;2183;2;4;0;1
2300;40;2183;2;5;0;1
2300;40;2183;2;6;0;1
2300;40;2183;2;7;0;1
2300;40;2183;2;8;0;1
2300;40;2183;2;9;1214;3
2300;40;2183;2;10;0;1
2300;40;2183;2;11;1;1
2300;40;2183;2;12;0;1
2300;40;2183;3;1;2;1
2300;40;2183;3;2;2;4
2300;40;2183;3;3;5;4
2300;40;2183;3;4;0;1
2300;40;2183;3;5;0;1
2300;40;2183;3;6;0;1
2300;40;2183;3;7;0;1
2300;40;2183;3;8;0;1
2300;40;2183;3;9;1214;3
2300;40;2183;3;10;0;1
2300;40;2183;3;11;1;1
2300;40;2183;3;12;0;1
2300;40;2184;1;1;2;1
2300;40;2184;1;2;1;4
2300;40;2184;1;3;6;4
2300;40;2184;1;4;0;1
2300;40;2184;1;5;0;1
2300;40;2184;1;6;0;1
2300;40;2184;1;7;0;1
2300;40;2184;1;8;0;1
2300;40;2184;1;9;1214;3
2300;40;2184;1;10;0;1
2300;40;2184;1;11;1;1
2300;40;2184;1;12;0;1
2300;40;2185;1;1;2;1
2300;40;2185;1;2;1;4
2300;40;2185;1;3;7;4
2300;40;2185;1;4;0;1
2300;40;2185;1;5;0;1
2300;40;2185;1;6;0;1
2300;40;2185;1;7;0;1
2300;40;2185;1;8;0;1
2300;40;2185;1;9;1214;3
2300;40;2185;1;10;0;1
2300;40;2185;1;11;1;1
2300;40;2185;1;12;0;1
2300;40;2186;1;1;2;1
2300;40;2186;1;2;2;4
2300;40;2186;1;3;1;4
2300;40;2186;1;4;0;1
2300;40;2186;1;5;0;1
2300;40;2186;1;6;0;1
2300;40;2186;1;7;0;1
2300;40;2186;1;8;0;1
2300;40;2186;1;9;1214;3
2300;40;2186;1;10;0;1
2300;40;2186;1;11;1;1
2300;40;2186;1;12;0;1
2210;40;2192;1;1;1;1
2210;40;2192;1;2;1;4
2210;40;2192;1;3;3;4
2210;40;2192;1;4;0;1
2210;40;2192;1;5;-10;1
2210;40;2192;1;6;-17;1
2210;40;2192;1;7;0;1
2210;40;2192;1;8;0;1
2210;40;2192;1;9;210;2
2210;40;2192;1;10;0;1
2210;40;2192;1;11;1;1
2210;40;2192;1;12;0;1
2210;40;2192;2;1;1;1
2210;40;2192;2;2;2;4
2210;40;2192;2;3;2;4
2210;40;2192;2;4;0;1
2210;40;2192;2;5;-10;1
2210;40;2192;2;6;-17;1
2210;40;2192;2;7;0;1
2210;40;2192;2;8;0;1
2210;40;2192;2;9;310;2
2210;40;2192;2;10;0;1
2210;40;2192;2;11;1;1
2210;40;2192;2;12;0;1
2210;40;2192;3;1;1;1
2210;40;2192;3;2;1;4
2210;40;2192;3;3;4;4
2210;40;2192;3;4;0;1
2210;40;2192;3;5;-10;1
2210;40;2192;3;6;-17;1
2210;40;2192;3;7;0;1
2210;40;2192;3;8;0;1
2210;40;2192;3;9;410;2
2210;40;2192;3;10;0;1
2210;40;2192;3;11;1;1
2210;40;2192;3;12;0;1
2210;40;2192;4;1;1;1
2210;40;2192;4;2;1;4
2210;40;2192;4;3;8;4
2210;40;2192;4;4;0;1
2210;40;2192;4;5;-10;1
2210;40;2192;4;6;-17;1
2210;40;2192;4;7;0;1
2210;40;2192;4;8;0;1
2210;40;2192;4;9;510;2
2210;40;2192;4;10;0;1
2210;40;2192;4;11;1;1
2210;40;2192;4;12;0;1
2210;40;2194;1;1;1;1
2210;40;2194;1;2;2;4
2210;40;2194;1;3;3;4
2210;40;2194;1;4;0;1
2210;40;2194;1;5;-10;1
2210;40;2194;1;6;-17;1
2210;40;2194;1;7;0;1
2210;40;2194;1;8;0;1
2210;40;2194;1;9;410;2
2210;40;2194;1;10;0;1
2210;40;2194;1;11;1;1
2210;40;2194;1;12;0;1
2000;40;2197;1;1;114;4
2000;40;2197;1;2;0;1
2000;40;2197;1;3;0;1
2000;40;2197;1;4;0;1
2000;40;2197;1;5;114;2
2000;40;2197;2;1;112;4
2000;40;2197;2;2;0;1
2000;40;2197;2;3;0;1
2000;40;2197;2;4;0;1
2000;40;2197;2;5;112;2
2000;40;2197;3;1;113;4
2000;40;2197;3;2;0;1
2000;40;2197;3;3;0;1
2000;40;2197;3;4;0;1
2000;40;2197;3;5;113;2
2000;40;2197;4;1;114;4
2000;40;2197;4;2;0;1
2000;40;2197;4;3;0;1
2000;40;2197;4;4;0;1
2000;40;2197;4;5;114;2
2310;40;2199;1;1;2;1
2310;40;2199;1;2;1;4
2310;40;2199;1;3;3;4
2310;40;2199;1;4;0;1
2310;40;2199;1;5;0;1
2310;40;2199;1;6;0;1
2310;40;2199;1;7;7;1
2310;40;2199;1;8;0;1
2310;40;2199;1;9;2000;4
2310;40;2199;1;10;0;1
2310;40;2199;1;11;1;1
2310;40;2199;1;12;0;1
2310;40;2199;2;1;2;1
2310;40;2199;2;2;2;4
2310;40;2199;2;3;3;4
2310;40;2199;2;4;0;1
2310;40;2199;2;5;0;1
2310;40;2199;2;6;0;1
2310;40;2199;2;7;7;1
2310;40;2199;2;8;0;1
2310;40;2199;2;9;2000;4
2310;40;2199;2;10;0;1
2310;40;2199;2;11;1;1
2310;40;2199;2;12;0;1
2310;40;2199;3;1;2;1
2310;40;2199;3;2;2;4
2310;40;2199;3;3;4;4
2310;40;2199;3;4;0;1
2310;40;2199;3;5;0;1
2310;40;2199;3;6;0;1
